LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1760380187.226420,202100.000,31547,1,HR,1,100,73.51
1760380187.906427,202780.000,31672,1,HR,1,100,76.78
1760380188.546434,203420.000,31772,1,HR,1,100,80.55
1760380189.946450,204820.000,32010,1,HR,1,100,72.18
1760380191.305465,206179.000,32245,1,HR,1,100,65.94
1760380192.945483,207819.000,32525,1,HR,1,100,59.42
1760380193.825493,208699.000,32657,1,HR,1,100,61.37
1760380194.665502,209539.000,32810,1,HR,1,100,63.60
1760380195.318509,210192.000,32911,1,HR,1,100,70.30
1760380196.078518,210952.000,33045,1,HR,1,100,72.22
1760380196.758525,211632.000,33137,1,HR,1,100,75.78
1760380197.598534,212472.000,33293,1,HR,1,100,74.81
1760380198.198541,213072.000,33394,1,HR,1,100,80.41
1760380200.798570,215672.000,33817,1,HR,1,100,67.67
1760380202.637590,217511.000,34129,1,HR,1,100,59.88
1760380203.397599,218271.000,34247,1,HR,1,100,64.12
1760380205.291620,220165.000,34566,1,HR,1,100,56.96
1760380206.970638,221844.000,34842,1,HR,1,100,52.24
1760380207.690646,222564.000,34964,1,HR,1,100,59.15
1760380210.010672,224884.000,35352,1,HR,1,100,51.75
1760380210.490677,225364.000,35436,1,HR,1,100,68.03
1760380211.330686,226204.000,35574,1,HR,1,100,68.78
1760380212.050694,226924.000,35699,1,HR,1,100,72.02
1760380212.970704,227844.000,35853,1,HR,1,100,70.51
1760380213.650712,228524.000,35956,1,HR,1,100,74.45
1760380214.570722,229444.000,36126,1,HR,1,100,72.40
1760380215.183729,230057.000,36229,1,HR,1,100,78.53
1760380216.783746,231657.000,36478,1,HR,1,100,69.41
1760380217.703757,232577.000,36639,1,HR,1,100,68.48
1760380218.503766,233377.000,36775,1,HR,1,100,69.93
1760380219.503777,234377.000,36943,1,HR,1,100,67.72
1760380220.822791,235696.000,37161,1,HR,1,100,62.77
1760380221.702801,236576.000,37295,1,HR,1,100,63.98
1760380222.622811,237496.000,37452,1,HR,1,100,64.25
1760380223.422820,238296.000,37588,1,HR,1,100,66.64
1760380224.102828,238976.000,37691,1,HR,1,100,71.44
1760380224.662834,239536.000,37794,1,HR,1,100,79.37
1760380226.595855,241469.000,38117,1,HR,1,100,68.68
1760380227.315863,242189.000,38242,1,HR,1,100,71.94
1760380228.435875,243309.000,38427,1,HR,1,100,67.85
1760380229.035882,243909.000,38530,1,HR,1,100,75.00
1760380229.875891,244749.000,38663,1,HR,1,100,74.21
1760380230.395897,245269.000,38749,1,HR,1,100,83.36
1760380231.115905,245989.000,38866,1,HR,1,100,83.35
1760380231.955914,246829.000,39001,1,HR,1,100,80.70
1760380234.074938,248948.000,39363,1,HR,1,100,69.06
1760380234.674944,249548.000,39468,1,HR,1,100,75.93
1760380236.487964,251361.000,39769,1,HR,1,100,66.47
1760380237.207972,252081.000,39890,1,HR,1,100,70.21
1760380239.007992,253881.000,40185,1,HR,1,100,62.02
1760380239.848001,254721.000,40321,1,HR,1,100,64.11
1760380240.688011,255561.000,40456,1,HR,1,100,65.74
1760380241.328018,256201.000,40575,1,HR,1,100,71.96
1760380242.128027,257001.000,40711,1,HR,1,100,72.64
1760380243.888046,258761.000,40985,1,HR,1,100,64.07
1760380244.408052,259281.000,41090,1,HR,1,100,75.47
1760380245.261061,260134.000,41229,1,HR,1,100,74.58
1760380246.141071,261014.000,41382,1,HR,1,100,73.15
1760380246.941080,261814.000,41519,1,HR,1,100,73.56
1760380248.541098,263414.000,41782,1,HR,1,100,65.55
1760380249.061103,263934.000,41866,1,HR,1,100,76.62
1760380249.980114,264853.000,42015,1,HR,1,100,74.09
1760380250.820123,265693.000,42154,1,HR,1,100,73.50
1760380251.540131,266413.000,42275,1,HR,1,100,75.68
1760380252.900146,267773.000,42517,1,HR,1,100,68.67
1760380253.540153,268413.000,42618,1,HR,1,100,74.24
1760380255.193171,270066.000,42889,1,HR,1,100,65.87
1760380257.473197,272346.000,43262,1,HR,1,100,57.08
1760380258.273205,273146.000,43406,1,HR,1,100,61.06
1760380259.953224,274826.000,43675,1,HR,1,100,55.43
1760380260.873234,275746.000,43825,1,HR,1,100,57.61
1760380264.806278,279679.000,44489,1,HR,1,100,48.21
1760380265.526285,280399.000,44607,1,HR,1,100,56.01
1760380266.246293,281119.000,44727,1,HR,1,100,62.08
1760380266.805300,281678.000,44810,1,HR,1,100,72.10
1760380267.805311,282678.000,44982,1,HR,1,100,69.41
1760380269.645331,284518.000,45290,1,HR,1,100,61.23
1760380270.525341,285398.000,45446,1,HR,1,100,62.78
1760380271.205348,286078.000,45544,1,HR,1,100,68.43
1760380272.005357,286878.000,45683,1,HR,1,100,69.89
1760380272.765366,287638.000,45817,1,HR,1,100,71.90
1760380272.925367,287798.000,45834,1,HR,1,100,139.26
1760380273.565374,288438.000,45942,1,HR,1,100,129.15
1760380274.338383,289211.000,46076,1,HR,1,100,117.99
1760380275.058391,289931.000,46198,1,HR,1,100,110.29
1760380275.818399,290691.000,46315,1,HR,1,100,103.32
1760380276.618408,291491.000,46450,1,HR,1,100,97.03
1760380277.218415,292091.000,46555,1,HR,1,100,97.69
1760380278.018424,292891.000,46691,1,HR,1,100,92.65
1760380278.898433,293771.000,46831,1,HR,1,100,87.21
1760380279.697442,294570.000,46967,1,HR,1,100,84.50
1760380280.497451,295370.000,47105,1,HR,1,100,82.39
1760380281.177459,296050.000,47224,1,HR,1,100,83.69
1760380281.977467,296850.000,47358,1,HR,1,100,81.76
1760380282.857477,297730.000,47496,1,HR,1,100,78.74
1760380283.577485,298450.000,47614,1,HR,1,100,79.76
1760380284.230492,299103.000,47722,1,HR,1,100,82.87
1760380285.070502,299943.000,47875,1,HR,1,100,80.33
1760380286.870522,301743.000,48162,1,HR,1,100,69.88
1760380287.430528,302303.000,48265,1,HR,1,100,78.16
1760380288.350538,303223.000,48417,1,HR,1,100,75.29
1760380289.190547,304063.000,48558,1,HR,1,100,74.43
1760380290.030556,304903.000,48692,1,HR,1,100,73.76
1760380290.910566,305783.000,48847,1,HR,1,100,72.52
1760380291.750575,306623.000,48981,1,HR,1,100,72.28
1760380292.470583,307343.000,49103,1,HR,1,100,74.74
1760380293.149591,308022.000,49222,1,HR,1,100,77.74
1760380294.403605,309276.000,49429,1,HR,1,100,71.21
1760380295.643618,310516.000,49633,1,HR,1,100,66.14
1760380296.322626,311195.000,49751,1,HR,1,100,71.05
1760380297.242636,312115.000,49906,1,HR,1,100,69.75
1760380298.082645,312955.000,50042,1,HR,1,100,70.13
1760380299.082656,313955.000,50197,1,HR,1,100,67.88
1760380299.722664,314595.000,50318,1,HR,1,100,73.63
1760380301.442683,316315.000,50606,1,HR,1,100,65.02
1760380302.562695,317435.000,50795,1,HR,1,100,62.47
1760380303.335703,318208.000,50913,1,HR,1,100,66.13
1760380304.215713,319088.000,51072,1,HR,1,100,66.59
1760380304.895721,319768.000,51175,1,HR,1,100,71.40
1760380305.575728,320448.000,51293,1,HR,1,100,75.14
1760380306.575739,321448.000,51461,1,HR,1,100,71.78
1760380307.295747,322168.000,51580,1,HR,1,100,74.34
1760380308.175757,323048.000,51730,1,HR,1,100,72.98
1760380308.855765,323728.000,51832,1,HR,1,100,76.37
1760380309.534772,324407.000,51955,1,HR,1,100,79.00
1760380310.374781,325247.000,52093,1,HR,1,100,77.32
1760380311.294791,326167.000,52241,1,HR,1,100,74.63
1760380312.134801,327007.000,52374,1,HR,1,100,73.92
1760380315.467838,330340.000,52916,1,HR,1,100,61.51
1760380316.667851,331540.000,53114,1,HR,1,100,58.95
1760380317.747863,332620.000,53302,1,HR,1,100,58.20
1760380318.667873,333540.000,53454,1,HR,1,100,59.76
1760380319.547883,334420.000,53593,1,HR,1,100,61.63
1760380321.640906,336513.000,53946,1,HR,1,100,54.34
1760380322.360914,337233.000,54064,1,HR,1,100,60.79
1760380322.920920,337793.000,54148,1,HR,1,100,71.09
